"ID","O_C_ratio","H_C_ratio","N_C_ratio","KMD","M_kmd_z","Neutral_Mass","DBE"
20071,0.590909091,1.136363636,0.0454545454545455,0.438,0.062571429,511.1326705,11
22597,0.52173913,1.260869565,0.0434782608695652,0.402,0.057428571,511.1689919,10
22599,0.458333333,1.375,0.0416666666666667,0.365,0.052142857,511.2054037,9
18774,0.4,1.48,0.04,0.329,0.047,511.2418361,8
20074,0.666666667,1.095238095,0.0476190476190476,0.461,0.0922,513.1120145,11
22606,0.590909091,1.227272727,0.0454545454545455,0.425,0.085,513.1483222,10
22608,0.52173913,1.347826087,0.0434782608695652,0.388,0.0776,513.1847041,9
22610,0.458333333,1.458333333,0.0416666666666667,0.352,0.0704,513.2210725,8
10148,0.4,1.56,0.04,0.316,0.0632,513.2573693,7
20080,0.666666667,1.19047619,0.0476190476190476,0.448,0.149333333,515.1276386,10
22616,0.590909091,1.318181818,0.0454545454545455,0.411,0.137,515.1640036,9
22618,0.52173913,1.434782609,0.0434782608695652,0.375,0.125,515.2004011,8
5728,0.333333333,1.222222222,0.037037037037037,0.36,0.12,515.2156343,12
17526,0.458333333,1.541666667,0.0416666666666667,0.339,0.113,515.2366376,7
10568,0.75,1.15,0.05,0.47,0.47,517.107026,10
11440,0.5,0.958333333,0.0416666666666667,0.455,0.455,517.1221914,14
15416,0.44,1.08,0.04,0.419,0.419,517.1584497,13
20091,0.590909091,1.409090909,0.0454545454545455,0.398,0.398,517.1798099,8
15438,0.384615385,1.192307692,0.0384615384615385,0.383,0.383,517.1949043,12
17726,0.52173913,1.52173913,0.0434782608695652,0.361,0.361,517.2161777,7
14763,0.333333333,1.296296296,0.037037037037037,0.346,0.346,517.2312443,11
12838,0.458333333,1.625,0.0416666666666667,0.325,0.325,517.2524389,6
3498,0.285714286,1.392857143,0.0357142857142857,0.31,0.31,517.2673377,10
17876,0.565217391,0.913043478,0.0434782608695652,0.478,0.036769231,519.1012932,14
15896,0.75,1.25,0.05,0.457,0.035153846,519.1227952,9
20099,0.5,1.041666667,0.0416666666666667,0.442,0.034,519.1375936,13
22629,0.44,1.16,0.04,0.406,0.031230769,519.1739503,12
20105,0.384615385,1.269230769,0.0384615384615385,0.369,0.028384615,519.2104807,11
19175,0.333333333,1.37037037,0.037037037037037,0.333,0.025615385,519.2469584,10
9667,0.636363636,0.863636364,0.0454545454545455,0.501,0.045545455,521.0806877,14
20109,0.565217391,1,0.0434782608695652,0.465,0.042272727,521.1171414,13
20110,0.5,1.125,0.0416666666666667,0.428,0.038909091,521.1534301,12
22635,0.44,1.24,0.04,0.392,0.035636364,521.1897217,11
12605,0.590909091,1.590909091,0.0454545454545455,0.371,0.033727273,521.21124,6
21139,0.384615385,1.346153846,0.0384615384615385,0.356,0.032363636,521.2260851,10
17893,0.333333333,1.444444444,0.037037037037037,0.32,0.029090909,521.2625423,9
20116,0.565217391,1.086956522,0.0434782608695652,0.452,0.050222222,523.1325225,12
22641,0.5,1.208333333,0.0416666666666667,0.415,0.046111111,523.1689653,11
22643,0.44,1.32,0.04,0.379,0.042111111,523.2055079,10
20119,0.384615385,1.423076923,0.0384615384615385,0.342,0.038,523.2419882,9
15538,0.52173913,1.782608696,0.0434782608695652,0.321,0.035666667,523.2630327,4
20122,0.636363636,1.045454545,0.0454545454545455,0.474,0.067714286,525.1120734,12
21143,0.565217391,1.173913043,0.0434782608695652,0.438,0.062571429,525.1483524,11
22650,0.5,1.291666667,0.0416666666666667,0.402,0.057428571,525.1846245,10
21145,0.44,1.4,0.04,0.366,0.052285714,525.2209106,9
17165,0.384615385,1.5,0.0384615384615385,0.329,0.047,525.257289,8
4308,0.714285714,1,0.0476190476190476,0.497,0.0994,527.0912324,12
20126,0.636363636,1.136363636,0.0454545454545455,0.461,0.0922,527.1275166,11
21146,0.565217391,1.260869565,0.0434782608695652,0.425,0.085,527.163785,10
22658,0.5,1.375,0.0416666666666667,0.388,0.0776,527.2002046,9
20129,0.44,1.48,0.04,0.352,0.0704,527.2367344,8
9289,0.384615385,1.576923077,0.0384615384615385,0.316,0.0632,527.273182,7
20133,0.636363636,1.227272727,0.0454545454545455,0.448,0.149333333,529.1430868,10
4961,0.423076923,1.038461538,0.0384615384615385,0.432,0.144,529.1586018,14
22663,0.565217391,1.347826087,0.0434782608695652,0.411,0.137,529.1794881,9
5289,0.37037037,1.148148148,0.037037037037037,0.396,0.132,529.1947971,13
22665,0.5,1.458333333,0.0416666666666667,0.375,0.125,529.2160193,8
16909,0.44,1.56,0.04,0.338,0.112666667,529.2526065,7
17479,0.714285714,1.19047619,0.0476190476190476,0.47,0.47,531.1227305,10
6712,0.48,1,0.04,0.455,0.455,531.1377933,14
20148,0.636363636,1.318181818,0.0454545454545455,0.434,0.434,531.1589882,9
18570,0.423076923,1.115384615,0.0384615384615385,0.419,0.419,531.173976,13
18521,0.565217391,1.434782609,0.0434782608695652,0.398,0.398,531.1953364,8
18254,0.37037037,1.222222222,0.037037037037037,0.383,0.383,531.210408,12
17326,0.5,1.541666667,0.0416666666666667,0.361,0.361,531.2318359,7
18678,0.541666667,0.958333333,0.0416666666666667,0.478,0.036769231,533.1171285,14
20156,0.48,1.08,0.04,0.442,0.034,533.1533249,13
21152,0.423076923,1.192307692,0.0384615384615385,0.406,0.031230769,533.1896071,12
16707,0.565217391,1.52173913,0.0434782608695652,0.384,0.029538462,533.2112114,7
21153,0.37037037,1.296296296,0.037037037037037,0.369,0.028384615,533.226,11
13934,0.608695652,0.913043478,0.0434782608695652,0.501,0.045545455,535.0961778,14
20165,0.541666667,1.041666667,0.0416666666666667,0.465,0.042272727,535.1327267,13
20167,0.48,1.16,0.04,0.428,0.038909091,535.1691353,12
21155,0.423076923,1.269230769,0.0384615384615385,0.392,0.035636364,535.2054671,11
20168,0.37037037,1.37037037,0.037037037037037,0.356,0.032363636,535.2417907,10
13593,0.321428571,1.464285714,0.0357142857142857,0.319,0.029,535.2781972,9
20173,0.608695652,1,0.0434782608695652,0.488,0.054222222,537.1119767,13
20175,0.541666667,1.125,0.0416666666666667,0.451,0.050111111,537.1483387,12
22681,0.48,1.24,0.04,0.415,0.046111111,537.1847764,11
21156,0.423076923,1.346153846,0.0384615384615385,0.379,0.042111111,537.2212416,10
18483,0.37037037,1.444444444,0.037037037037037,0.342,0.038,537.2575474,9
3755,0.681818182,0.954545455,0.0454545454545455,0.511,0.073,539.0913131,13
20179,0.608695652,1.086956522,0.0434782608695652,0.474,0.067714286,539.1276124,12
22690,0.48,1.32,0.04,0.402,0.057428571,539.2002927,10
20182,0.423076923,1.423076923,0.0384615384615385,0.365,0.052142857,539.2367891,9
16852,0.37037037,1.518518519,0.037037037037037,0.329,0.047,539.2731882,8
18125,0.681818182,1.045454545,0.0454545454545455,0.497,0.0994,541.1067738,12
20186,0.608695652,1.173913043,0.0434782608695652,0.461,0.0922,541.1429893,11
22697,0.541666667,1.291666667,0.0416666666666667,0.425,0.085,541.1794451,10
22699,0.48,1.4,0.04,0.388,0.0776,541.2160241,9
18680,0.423076923,1.5,0.0384615384615385,0.352,0.0704,541.2525452,8
8499,0.37037037,1.592592593,0.037037037037037,0.316,0.0632,541.2887935,7
19184,0.681818182,1.136363636,0.0454545454545455,0.484,0.161333333,543.122632,11
22705,0.608695652,1.260869565,0.0434782608695652,0.447,0.149,543.159024,10
22706,0.541666667,1.375,0.0416666666666667,0.411,0.137,543.1954289,9
21159,0.48,1.48,0.04,0.375,0.125,543.2317535,8
16004,0.423076923,1.576923077,0.0384615384615385,0.339,0.113,543.268058,7
18780,0.681818182,1.227272727,0.0454545454545455,0.47,0.47,545.1383637,10
6762,0.461538462,1.038461538,0.0384615384615385,0.455,0.455,545.1536626,14
22710,0.608695652,1.347826087,0.0434782608695652,0.434,0.434,545.1747919,9
14684,0.407407407,1.148148148,0.037037037037037,0.419,0.419,545.1899538,13
18095,0.541666667,1.458333333,0.0416666666666667,0.398,0.398,545.211216,8
14453,0.357142857,1.25,0.0357142857142857,0.383,0.383,545.2262804,12
16927,0.48,1.56,0.04,0.361,0.361,545.247516,7
6063,0.310344828,1.344827586,0.0344827586206897,0.346,0.346,545.2626214,11
19186,0.52,1,0.04,0.478,0.036769231,547.1328408,14
21162,0.461538462,1.115384615,0.0384615384615385,0.442,0.034,547.1691224,13
21163,0.407407407,1.222222222,0.037037037037037,0.406,0.031230769,547.2053914,12
16685,0.541666667,1.541666667,0.0416666666666667,0.384,0.029538462,547.2268345,7
18783,0.357142857,1.321428571,0.0357142857142857,0.369,0.028384615,547.2417337,11
15591,0.48,1.64,0.04,0.348,0.026769231,547.2632246,6
11054,0.310344828,1.413793103,0.0344827586206897,0.333,0.025615385,547.2781883,10
18485,0.583333333,0.958333333,0.0416666666666667,0.501,0.045545455,549.1118934,14
20222,0.52,1.08,0.04,0.465,0.042272727,549.1483269,13
20224,0.461538462,1.192307692,0.0384615384615385,0.428,0.038909091,549.1847302,12
20226,0.407407407,1.296296296,0.037037037037037,0.392,0.035636364,549.2211285,11
15291,0.357142857,1.392857143,0.0357142857142857,0.356,0.032363636,549.2575526,10
9674,0.310344828,1.482758621,0.0344827586206897,0.319,0.029,549.293876,9
20229,0.583333333,1.041666667,0.0416666666666667,0.488,0.054222222,551.1276578,13
20230,0.52,1.16,0.04,0.451,0.050111111,551.1640848,12
21168,0.461538462,1.269230769,0.0384615384615385,0.415,0.046111111,551.2004939,11
20231,0.407407407,1.37037037,0.037037037037037,0.379,0.042111111,551.2368485,10
17655,0.357142857,1.464285714,0.0357142857142857,0.342,0.038,551.2732234,9
17911,0.652173913,1,0.0434782608695652,0.511,0.073,553.1067542,13
20236,0.583333333,1.125,0.0416666666666667,0.475,0.067857143,553.1430451,12
21170,0.52,1.24,0.04,0.438,0.062571429,553.1794553,11
22726,0.461538462,1.346153846,0.0384615384615385,0.402,0.057428571,553.2159805,10
20238,0.407407407,1.444444444,0.037037037037037,0.365,0.052142857,553.2524259,9
3512,0.357142857,1.535714286,0.0357142857142857,0.329,0.047,553.288911,8
20241,0.652173913,1.086956522,0.0434782608695652,0.497,0.0994,555.1224439,12
21173,0.583333333,1.208333333,0.0416666666666667,0.461,0.0922,555.158663,11
22733,0.52,1.32,0.04,0.425,0.085,555.1950237,10
20242,0.461538462,1.423076923,0.0384615384615385,0.388,0.0776,555.2315385,9
17166,0.407407407,1.518518519,0.037037037037037,0.352,0.0704,555.2681379,8
20247,0.652173913,1.173913043,0.0434782608695652,0.484,0.161333333,557.1380143,11
20249,0.583333333,1.291666667,0.0416666666666667,0.448,0.149333333,557.1744709,10
22740,0.52,1.4,0.04,0.411,0.137,557.2109753,9
3080,0.344827586,1.206896552,0.0344827586206897,0.396,0.132,557.226414,13
18110,0.461538462,1.5,0.0384615384615385,0.375,0.125,557.2473434,8
8502,0.407407407,1.592592593,0.037037037037037,0.339,0.113,557.2837385,7
16124,0.727272727,1.136363636,0.0454545454545455,0.507,0.507,559.1174907,11
4206,0.5,0.961538462,0.0384615384615385,0.492,0.492,559.132708,15
18785,0.652173913,1.260869565,0.0434782608695652,0.471,0.471,559.1537894,10
6705,0.444444444,1.074074074,0.037037037037037,0.455,0.455,559.1690506,14
18971,0.583333333,1.375,0.0416666666666667,0.434,0.434,559.1902007,9
14359,0.392857143,1.178571429,0.0357142857142857,0.419,0.419,559.2053251,13
17743,0.52,1.48,0.04,0.398,0.398,559.2266819,8
6598,0.344827586,1.275862069,0.0344827586206897,0.383,0.383,559.2417783,12
16199,0.461538462,1.576923077,0.0384615384615385,0.361,0.361,559.2631466,7
3081,0.3,1.366666667,0.0333333333333333,0.346,0.346,559.278464,11
8503,0.727272727,1.227272727,0.0454545454545455,0.494,0.038,561.132896,10
19192,0.5,1.038461538,0.0384615384615385,0.479,0.036846154,561.148039,14
16956,0.652173913,1.347826087,0.0434782608695652,0.457,0.035153846,561.1696333,9
21179,0.444444444,1.148148148,0.037037037037037,0.442,0.034,561.1845563,13
17049,0.583333333,1.458333333,0.0416666666666667,0.421,0.032384615,561.2061224,8
21180,0.392857143,1.25,0.0357142857142857,0.406,0.031230769,561.2210822,12
16689,0.52,1.56,0.04,0.384,0.029538462,561.2425023,7
14742,0.344827586,1.344827586,0.0344827586206897,0.369,0.028384615,561.2575694,11
12411,0.461538462,1.653846154,0.0384615384615385,0.348,0.026769231,561.2785635,6
20276,0.56,1,0.04,0.501,0.045545455,563.1274387,14
20277,0.5,1.115384615,0.0384615384615385,0.465,0.042272727,563.1637753,13
20279,0.444444444,1.222222222,0.037037037037037,0.429,0.039,563.2001994,12
12923,0.583333333,1.541666667,0.0416666666666667,0.407,0.037,563.221866,7
20280,0.392857143,1.321428571,0.0357142857142857,0.392,0.035636364,563.2366297,11
17686,0.344827586,1.413793103,0.0344827586206897,0.356,0.032363636,563.2729853,10
20284,0.56,1.08,0.04,0.488,0.054222222,565.1431154,13
20285,0.5,1.192307692,0.0384615384615385,0.452,0.050222222,565.1794569,12
20286,0.444444444,1.296296296,0.037037037037037,0.415,0.046111111,565.2158833,11
18096,0.392857143,1.392857143,0.0357142857142857,0.379,0.042111111,565.2523716,10
15696,0.344827586,1.482758621,0.0344827586206897,0.342,0.038,565.288946,9
20289,0.625,1.041666667,0.0416666666666667,0.511,0.073,567.1226957,13
20290,0.56,1.16,0.04,0.474,0.067714286,567.159047,12
21191,0.5,1.269230769,0.0384615384615385,0.438,0.062571429,567.1953057,11
20291,0.444444444,1.37037037,0.037037037037037,0.402,0.057428571,567.2315605,10
17420,0.392857143,1.464285714,0.0357142857142857,0.366,0.052285714,567.267818,9
20296,0.625,1.125,0.0416666666666667,0.497,0.0994,569.1382903,12
20297,0.56,1.24,0.04,0.461,0.0922,569.1747342,11
20298,0.5,1.346153846,0.0384615384615385,0.424,0.0848,569.2111548,10
19197,0.444444444,1.444444444,0.037037037037037,0.388,0.0776,569.2475255,9
16200,0.392857143,1.535714286,0.0357142857142857,0.352,0.0704,569.2838449,8
16928,0.695652174,1.086956522,0.0434782608695652,0.52,0.173333333,571.1173231,12
20303,0.625,1.208333333,0.0416666666666667,0.484,0.161333333,571.1536421,11
20305,0.56,1.32,0.04,0.448,0.149333333,571.1901453,10
20306,0.5,1.423076923,0.0384615384615385,0.411,0.137,571.2267053,9
17050,0.444444444,1.518518519,0.037037037037037,0.375,0.125,571.263022,8
16990,0.695652174,1.173913043,0.0434782608695652,0.507,0.507,573.1330512,11
18975,0.625,1.291666667,0.0416666666666667,0.471,0.471,573.1694492,10
6532,0.428571429,1.107142857,0.0357142857142857,0.455,0.455,573.1847339,14
10796,0.80952381,1.666666667,0.0476190476190476,0.449,0.449,573.1906964,5
18258,0.56,1.4,0.04,0.434,0.434,573.2058744,9
11678,0.379310345,1.206896552,0.0344827586206897,0.419,0.419,573.2210531,13
17111,0.5,1.5,0.0384615384615385,0.398,0.398,573.2422153,8
6108,0.333333333,1.3,0.0333333333333333,0.383,0.383,573.2573675,12
15782,0.444444444,1.592592593,0.037037037037037,0.362,0.362,573.2785278,7
11225,0.538461538,0.961538462,0.0384615384615385,0.515,0.039615385,575.1276416,15
19200,0.481481481,1.074074074,0.037037037037037,0.478,0.036769231,575.1640363,14
20327,0.428571429,1.178571429,0.0357142857142857,0.442,0.034,575.200413,13
16785,0.56,1.48,0.04,0.42,0.032307692,575.2219763,8
18788,0.379310345,1.275862069,0.0344827586206897,0.406,0.031230769,575.2367539,12
15839,0.5,1.576923077,0.0384615384615385,0.384,0.029538462,575.2579852,7
14110,0.333333333,1.366666667,0.0333333333333333,0.369,0.028384615,575.2731027,11
20333,0.538461538,1.038461538,0.0384615384615385,0.501,0.045545455,577.1433239,14
20335,0.481481481,1.148148148,0.037037037037037,0.465,0.042272727,577.1797459,13
20336,0.428571429,1.25,0.0357142857142857,0.428,0.038909091,577.2160782,12
13622,0.333333333,1.433333333,0.0333333333333333,0.356,0.032363636,577.2885246,10
18299,0.6,1,0.04,0.524,0.058222222,579.1224426,14
20338,0.538461538,1.115384615,0.0384615384615385,0.488,0.054222222,579.1587939,13
20339,0.481481481,1.222222222,0.037037037037037,0.452,0.050222222,579.1951832,12
20340,0.428571429,1.321428571,0.0357142857142857,0.415,0.046111111,579.2316133,11
18167,0.379310345,1.413793103,0.0344827586206897,0.379,0.042111111,579.2681175,10
12732,0.666666667,0.958333333,0.0416666666666667,0.547,0.078142857,581.1016743,14
20344,0.6,1.08,0.04,0.511,0.073,581.1380816,13
20345,0.538461538,1.192307692,0.0384615384615385,0.474,0.067714286,581.1744614,12
21215,0.481481481,1.296296296,0.037037037037037,0.438,0.062571429,581.2109543,11
20346,0.428571429,1.392857143,0.0357142857142857,0.402,0.057428571,581.2474564,10
13725,0.379310345,1.482758621,0.0344827586206897,0.365,0.052142857,581.2837444,9
17281,0.666666667,1.041666667,0.0416666666666667,0.534,0.1068,583.1175068,13
20349,0.6,1.16,0.04,0.497,0.0994,583.1538649,12
20350,0.538461538,1.269230769,0.0384615384615385,0.461,0.0922,583.1901932,11
21217,0.481481481,1.37037037,0.037037037037037,0.425,0.085,583.2265228,10
17612,0.428571429,1.464285714,0.0357142857142857,0.388,0.0776,583.2628448,9
20357,0.6,1.24,0.04,0.484,0.161333333,585.1694571,11
20358,0.538461538,1.346153846,0.0384615384615385,0.448,0.149333333,585.2058438,10
17846,0.481481481,1.444444444,0.037037037037037,0.411,0.137,585.242264,9
16066,0.428571429,1.535714286,0.0357142857142857,0.375,0.125,585.2786598,8
17728,0.666666667,1.208333333,0.0416666666666667,0.507,0.507,587.148761,11
18379,0.6,1.32,0.04,0.471,0.471,587.1851499,10
6082,0.413793103,1.137931034,0.0344827586206897,0.455,0.455,587.2005304,14
17255,0.538461538,1.423076923,0.0384615384615385,0.434,0.434,587.2216337,9
11055,0.366666667,1.233333333,0.0333333333333333,0.419,0.419,587.2368637,13
16708,0.481481481,1.518518519,0.037037037037037,0.398,0.398,587.258226,8
3096,0.322580645,1.322580645,0.032258064516129,0.382,0.382,587.273444,12
11249,0.518518519,1,0.037037037037037,0.515,0.039615385,589.1433329,15
16601,0.666666667,1.291666667,0.0416666666666667,0.493,0.037923077,589.1647082,10
18127,0.464285714,1.107142857,0.0357142857142857,0.478,0.036769231,589.1795403,14
16128,0.6,1.4,0.04,0.457,0.035153846,589.2010754,9
18405,0.413793103,1.206896552,0.0344827586206897,0.442,0.034,589.215941,13
18056,0.366666667,1.3,0.0333333333333333,0.406,0.031230769,589.2524542,12
11038,0.576923077,0.961538462,0.0384615384615385,0.538,0.048909091,591.1224344,15
20381,0.518518519,1.074074074,0.037037037037037,0.501,0.045545455,591.1589942,14
20383,0.464285714,1.178571429,0.0357142857142857,0.465,0.042272727,591.19536,13
20384,0.413793103,1.275862069,0.0344827586206897,0.428,0.038909091,591.2317993,12
18199,0.366666667,1.366666667,0.0333333333333333,0.392,0.035636364,591.2682263,11
18984,0.576923077,1.038461538,0.0384615384615385,0.524,0.058222222,593.1383449,14
20386,0.518518519,1.148148148,0.037037037037037,0.488,0.054222222,593.1746605,13
20387,0.464285714,1.25,0.0357142857142857,0.451,0.050111111,593.2110513,12
20388,0.413793103,1.344827586,0.0344827586206897,0.415,0.046111111,593.2474959,11
17404,0.366666667,1.433333333,0.0333333333333333,0.379,0.042111111,593.2838523,10
13608,0.64,1,0.04,0.547,0.078142857,595.1173523,14
19210,0.576923077,1.115384615,0.0384615384615385,0.511,0.073,595.1538644,13
20389,0.518518519,1.222222222,0.037037037037037,0.474,0.067714286,595.1902769,12
20390,0.464285714,1.321428571,0.0357142857142857,0.438,0.062571429,595.2267167,11
18168,0.413793103,1.413793103,0.0344827586206897,0.402,0.057428571,595.2631595,10
12734,0.366666667,1.5,0.0333333333333333,0.365,0.052142857,595.2996543,9
20393,0.576923077,1.192307692,0.0384615384615385,0.497,0.0994,597.1695459,12
20394,0.518518519,1.296296296,0.037037037037037,0.461,0.0922,597.2060277,11
18793,0.464285714,1.392857143,0.0357142857142857,0.424,0.0848,597.2425483,10
18329,0.64,1.16,0.04,0.52,0.173333333,599.1486513,12
21236,0.576923077,1.269230769,0.0384615384615385,0.484,0.161333333,599.1850426,11
18685,0.518518519,1.37037037,0.037037037037037,0.448,0.149333333,599.221575,10
17167,0.464285714,1.464285714,0.0357142857142857,0.411,0.137,599.2581618,9
9321,0.708333333,1.125,0.0416666666666667,0.543,0.543,601.127772,12
18041,0.64,1.24,0.04,0.507,0.507,601.1643143,11
10959,0.448275862,1.068965517,0.0344827586206897,0.492,0.492,601.1795063,15
18058,0.576923077,1.346153846,0.0384615384615385,0.471,0.471,601.2006717,10
11417,0.4,1.166666667,0.0333333333333333,0.455,0.455,601.215928,14
16787,0.518518519,1.444444444,0.037037037037037,0.434,0.434,601.2370327,9
11016,0.35483871,1.258064516,0.032258064516129,0.419,0.419,601.2521607,13
13063,0.464285714,1.535714286,0.0357142857142857,0.398,0.398,601.273408,8
14822,0.448275862,1.137931034,0.0344827586206897,0.478,0.036769231,603.1955104,14
18408,0.4,1.233333333,0.0333333333333333,0.442,0.034,603.2317475,13
17782,0.35483871,1.322580645,0.032258064516129,0.406,0.031230769,603.2680799,12
